地域,都道府県,市町村名,自然・人文,種別名称,資源名称,資源ランク,資源種類
中国,兵庫,明石市,人文,郷土景観,魚の棚商店街,B,歴史資源
中国,兵庫,神戸市,人文,郷土景観,六甲山からの神戸の夜景,B,歴史資源
中国,鳥取,境港市,人文,郷土景観,水木しげるロード,B,歴史資源
中国,島根,出雲市/松江市,人文,郷土景観,宍道湖のシジミ漁,A,歴史資源
中国,島根,出雲市/平田市,人文,郷土景観,出雲平野の築地松,B,歴史資源
中国,岡山,備前市,人文,郷土景観,備前焼の街並み,B,歴史資源
中国,岡山,岡山市,人文,郷土景観,西川緑道,B,歴史資源
中国,広島,呉市,人文,郷土景観,呉市豊町御手洗の街並み,B,歴史資源
四国,香川,丸亀市,人文,郷土景観,塩飽本島町笠島の街並み,B,歴史資源
四国,愛媛,宇和島市,人文,郷土景観,遊子水荷浦の段畑,B,歴史資源
四国,愛媛,松山市,人文,史跡,ロシア人墓地,B,歴史資源
四国,高知,高知市,人文,郷土景観,ひろめ市場,B,歴史資源
九州,福岡,北九州市,人文,郷土景観,旦過市場,B,歴史資源
九州,福岡,柳川市,人文,郷土景観,柳川の水路,B,歴史資源
九州,福岡,八女市,人文,郷土景観,大茶園の景観,B,歴史資源
九州,佐賀,有田町,人文,郷土景観,有田焼窯元群,A,歴史資源
九州,佐賀,唐津市,人文,郷土景観,呼子の朝市,B,歴史資源
九州,佐賀,唐津市,人文,郷土景観,大浦の棚田,B,歴史資源
九州,長崎,長崎市,人文,郷土景観,軍艦島,A,歴史資源
九州,長崎,長崎市,人文,郷土景観,稲佐山からの長崎の夜景,B,歴史資源
九州,長崎,対馬市,人文,郷土景観,椎根の石屋根倉庫,B,歴史資源
九州,熊本,宇城市,人文,建造物,三角西港,B,現代資源
九州,熊本,小国町,人文,建造物,旧国鉄宮原線コンクリートアーチ橋りょう群,B,現代資源
九州,大分,竹田市,人文,郷土景観,農業水利施設群,B,歴史資源
九州,宮崎,延岡市,人文,郷土景観,北浦町地下の段々茶畑,B,歴史資源
九州,鹿児島,日置市,人文,郷土景観,薩摩焼の里美山,B,歴史資源
九州,鹿児島,南九州市,人文,郷土景観,知覧の茶畑,B,歴史資源
九州,沖縄,那覇市,人文,郷土景観,牧志公設市場,A,歴史資源
九州,沖縄,那覇市,人文,郷土景観,壷屋やちむん通り,B,歴史資源
北海道,北海道,札幌市,人文,庭園・公園,大通公園,A,自然資源
北海道,北海道,札幌市,人文,庭園・公園,モエレ沼公園,A,自然資源
北海道,北海道,旭川市,人文,庭園・公園,上野ファーム,B,自然資源
東北,青森,平川市,人文,庭園・公園,盛美園,B,自然資源
東北,宮城,大崎市,人文,庭園・公園,旧有備館庭園,B,自然資源
東北,福島,白河市,人文,庭園・公園,南湖公園,B,自然資源
北関東,茨城,水戸市,人文,庭園・公園,偕楽園,A,自然資源
北関東,茨城,ひたちなか市,人文,庭園・公園,国営ひたち海浜公園,B,自然資源
東京,東京,新宿区,人文,庭園・公園,新宿御苑,A,自然資源
東京,東京,中央区,人文,庭園・公園,浜離宮恩賜庭園,A,自然資源
東京,東京,立川市,人文,庭園・公園,国営昭和記念公園,B,自然資源
東京,東京,港区,人文,庭園・公園,国立科学博物館附属自然教育園,B,自然資源
東京,東京,北区,人文,庭園・公園,旧古河庭園,B,自然資源
東京,東京,新宿区/港区,人文,庭園・公園,明治神宮外苑,B,自然資源
東京,東京,江東区,人文,庭園・公園,清澄庭園,B,自然資源
東京,東京,文京区,人文,庭園・公園,六義園,B,自然資源
東京,東京,文京区,人文,庭園・公園,小石川後楽園,B,自然資源
東京,東京,千代田区,人文,庭園・公園,日比谷公園,B,自然資源
東京,東京,墨田区,人文,庭園・公園,向島百花園,B,自然資源
南関東,神奈川,横浜市,人文,庭園・公園,三渓園,B,自然資源
北陸,新潟,新発田市,人文,庭園・公園,清水園,B,自然資源
北陸,石川,金沢市,人文,庭園・公園,兼六園,A,自然資源
北陸,石川,金沢市,人文,庭園・公園,玉泉園,B,自然資源
北関西,滋賀,彦根市,人文,庭園・公園,玄宮楽々園,B,自然資源
北関西,滋賀,大津市,人文,庭園・公園,居初邸庭園,B,自然資源
北関西,京都,京都市,人文,庭園・公園,修学院離宮庭園,S,自然資源
北関西,京都,京都市,人文,庭園・公園,仙洞御所,A,自然資源
北関西,京都,京都市,人文,庭園・公園,無鄰菴庭園,B,自然資源
南関西,大阪,東大阪市,人文,建造物,鴻池新田会所,B,現代資源
南関西,大阪,大阪市,人文,庭園・公園,中之島公園,B,自然資源
南関西,大阪,大阪市,人文,庭園・公園,慶沢園,B,自然資源
南関西,奈良,宇陀市,人文,動植物園・水族館,森野旧薬園,B,自然資源
南関西,和歌山,和歌山市,人文,庭園・公園,養翠園,B,自然資源
中国,岡山,岡山市,人文,庭園・公園,後楽園,A,自然資源
中国,岡山,津山市,人文,庭園・公園,衆楽園,B,自然資源
中国,広島,広島市,人文,庭園・公園,縮景園,B,自然資源
中国,山口,防府市,人文,建造物,毛利本邸,B,現代資源
四国,香川,高松市,人文,庭園・公園,栗林公園,A,自然資源
四国,愛媛,宇和島市,人文,庭園・公園,天赦園,B,自然資源
九州,福岡,福岡市,人文,庭園・公園,大濠公園,B,自然資源
九州,福岡,添田町,人文,庭園・公園,旧亀石坊庭園,B,自然資源
九州,福岡,柳川市,人文,庭園・公園,立花氏邸,B,自然資源
九州,熊本,熊本市,人文,庭園・公園,水前寺成趣園,A,自然資源
九州,鹿児島,鹿児島市,人文,庭園・公園,磯庭園（仙巌園）,A,自然資源
九州,沖縄,那覇市,人文,庭園・公園,識名園,A,自然資源
北海道,北海道,札幌市,人文,建造物,豊平館,B,現代資源
北海道,北海道,上士幌町,人文,建造物,タウシュベツ川橋梁,B,現代資源
北海道,北海道,札幌市,人文,建造物,札幌市時計台（旧札幌農学校演武場）,B,現代資源
北海道,北海道,札幌市,人文,建造物,北海道庁旧本庁舎（赤れんが庁舎）,B,現代資源
北海道,北海道,北広島市,人文,建造物,旧島松駅逓所,B,現代資源
東北,青森,弘前市,人文,集落・街,弘前の洋館群,B,現代資源
東北,青森,五所川原市,人文,建造物,斜陽館（太宰治生家）,B,現代資源
東北,岩手,盛岡市,人文,建造物,旧盛岡銀行,B,現代資源
東北,岩手,盛岡市,人文,建造物,旧第九十銀行本店本館,B,現代資源
東北,岩手,盛岡市,人文,建造物,紺屋町番屋,B,現代資源
東北,岩手,遠野市,人文,建造物,宮森川橋梁（めがね橋）,B,現代資源
東北,宮城,松島町,人文,建造物,観瀾亭,B,現代資源
東北,宮城,登米市,人文,建造物,旧登米高等尋常小学校校舎,B,現代資源
東北,秋田,小坂町,人文,建造物,十和田ホテル本館,B,現代資源
東北,秋田,小坂町,人文,建造物,小坂鉱山事務所,B,現代資源
東北,山形,酒田市,人文,建造物,酒田山居倉庫,B,現代資源
東北,山形,山形市,人文,建造物,山形市郷土館（旧済生館本館）,B,現代資源
東北,福島,猪苗代町,人文,建造物,天鏡閣,B,現代資源
北関東,茨城,常陸太田市,人文,建造物,西山荘,B,現代資源
北関東,茨城,牛久市,人文,建造物,シャトーカミヤ,B,現代資源
北関東,栃木,日光市,人文,建造物,旧田母沢御用邸,B,現代資源
北関東,栃木,日光市,人文,建造物,中禅寺湖畔の外国大使館別荘群,B,現代資源
北関東,栃木,日光市,人文,建造物,日光金谷ホテル,B,現代資源
北関東,群馬,安中市,人文,建造物,碓氷峠鉄道施設,B,現代資源
南関東,千葉,木更津市,人文,建造物,アクアライン,B,現代資源
東京,東京,墨田区,人文,建造物,東京スカイツリー,A,現代資源
東京,東京,港区,人文,建造物,東京タワー,A,現代資源
東京,東京,千代田区,人文,建造物,国会議事堂,A,現代資源
東京,東京,千代田区,人文,建造物,東京駅,A,現代資源
東京,東京,文京区,人文,建造物,湯島聖堂,B,現代資源
東京,東京,港区,人文,建造物,迎賓館赤坂離宮,B,現代資源
東京,東京,中央区,人文,建造物,日本銀行本店,B,現代資源
東京,東京,台東区,人文,建造物,旧岩崎邸,B,現代資源
東京,東京,港区,人文,建造物,レインボーブリッジ,B,現代資源
東京,東京,台東区,人文,建造物,台東区立旧東京音楽学校奏楽堂,B,現代資源
東京,東京,千代田区,人文,建造物,明治生命館,B,現代資源
南関東,神奈川,横浜市,人文,建造物,横浜ベイブリッジ,B,現代資源
南関東,神奈川,横浜市,人文,建造物,山手西洋館,B,現代資源
南関東,神奈川,横浜市,人文,建造物,横浜三塔,B,現代資源
南関東,神奈川,箱根町,人文,建造物,富士屋ホテル,B,現代資源
北陸,新潟,新発田市,人文,建造物,市島邸,B,現代資源
北陸,富山,立山町,人文,建造物,黒四ダム,A,現代資源
北陸,石川,輪島市,人文,建造物,時国家,B,現代資源
東海,長野,軽井沢町,人文,建造物,旧三笠ホテル,B,現代資源
東海,長野,松本市,人文,建造物,旧開智学校,B,現代資源
東海,静岡,島田市,人文,建造物,蓬莱橋,B,現代資源
南関西,三重,松阪市,人文,建造物,本居宣長旧宅,B,現代資源
南関西,三重,桑名市,人文,建造物,六華苑（旧諸戸清六邸）,B,現代資源
南関西,三重,桑名市,人文,建造物,伊勢大橋,B,現代資源
北関西,滋賀,甲賀市,人文,建造物,甲賀流忍術屋敷,B,現代資源
北関西,京都,京都市,人文,建造物,渡月橋,B,現代資源
北関西,京都,京都市,人文,建造物,角屋,B,現代資源
北関西,京都,京都市,人文,建造物,二条陣屋,B,現代資源
南関西,大阪,大阪市,人文,建造物,大阪市中央公会堂,A,現代資源
南関西,大阪,吹田市,人文,建造物,太陽の塔,A,現代資源
南関西,大阪,大阪市,人文,建造物,通天閣,B,現代資源
南関西,大阪,大阪市,人文,建造物,泉布観,B,現代資源
南関西,大阪,大阪市,人文,建造物,大阪府立中之島図書館,B,現代資源
南関西,大阪,堺市,人文,建造物,南海本線浜寺公園駅,B,現代資源
中国,兵庫,神戸市/淡路市,人文,建造物,明石海峡大橋,A,現代資源
中国,兵庫,香美町,人文,建造物,余部の鉄橋,B,現代資源
南関西,奈良,十津川村,人文,建造物,谷瀬の吊橋,B,現代資源
南関西,奈良,奈良市,人文,建造物,奈良ホテル,B,現代資源
南関西,奈良,奈良市,人文,建造物,JR旧奈良駅舎,B,現代資源
中国,鳥取,鳥取市,人文,建造物,仁風閣,B,現代資源
中国,島根,出雲市,人文,建造物,旧大社駅,B,現代資源
中国,岡山,備前市,人文,建造物,閑谷学校跡,A,現代資源
中国,岡山,倉敷市,人文,建造物,倉敷アイビースクエア,B,現代資源
中国,広島,江田島市,人文,建造物,海上自衛隊第1術科学校（旧海軍兵学校）,B,現代資源
中国,山口,岩国市,人文,建造物,錦帯橋,A,現代資源
中国,山口,山口市,人文,建造物,山口県政資料館,B,現代資源
四国,徳島,三好市,人文,建造物,祖谷のかずら橋,B,現代資源
四国,徳島,鳴門市/南あわじ市,人文,建造物,大鳴門橋,B,現代資源
四国,香川,観音寺市,人文,建造物,豊稔池ダム,B,現代資源
四国,愛媛,松山市,人文,建造物,萬翠荘（愛媛県立美術館分館郷土美術館）,B,現代資源
九州,佐賀,佐賀市,人文,建造物,旧筑後川橋りょう,B,現代資源
九州,長崎,長崎市,人文,建造物,旧グラバー住宅,A,現代資源
九州,長崎,長崎市,人文,建造物,眼鏡橋,B,現代資源
九州,長崎,長崎市,人文,建造物,孔子廟唐人館,B,現代資源
九州,熊本,南阿蘇村,人文,建造物,第一白川橋梁,B,現代資源
九州,熊本,山都町,人文,建造物,通潤橋,B,現代資源
九州,大分,竹田市,人文,建造物,白水ダム,B,現代資源
九州,大分,中津市,人文,建造物,耶馬渓橋,B,現代資源
九州,大分,九重町,人文,建造物,九重“夢”大吊橋,B,現代資源
九州,宮崎,美郷町,人文,建造物,西の正倉院,B,現代資源
九州,鹿児島,南種子町,人文,博物館・美術館,種子島宇宙センター,B,現代資源
九州,沖縄,糸満市,人文,建造物,ひめゆりの塔,B,現代資源
北海道,北海道,札幌市,人文,年中行事（祭り・伝統行事）,さっぽろ雪まつり,A,歴史資源
北海道,北海道,札幌市,人文,年中行事（祭り・伝統行事）,ＹＯＳＡＫＯＩソーラン祭り,B,歴史資源
北海道,北海道,釧路市,人文,芸能・興行・イベント,アイヌ古式舞踊,B,現代資源
東北,青森,青森市,人文,年中行事（祭り・伝統行事）,青森のねぶた・ねぷた,S,歴史資源
東北,青森,弘前市,人文,年中行事（祭り・伝統行事）,お山参詣,B,歴史資源
東北,青森,八戸市,人文,年中行事（祭り・伝統行事）,八戸三社大祭,B,歴史資源
東北,青森,むつ市,人文,年中行事（祭り・伝統行事）,恐山例大祭,B,歴史資源
東北,青森,むつ市,人文,年中行事（祭り・伝統行事）,田名部まつり,B,歴史資源
東北,青森,八戸市,人文,年中行事（祭り・伝統行事）,八戸えんぶり,B,歴史資源
東北,青森,黒石市,人文,年中行事（祭り・伝統行事）,黒石よされ,B,歴史資源
東北,岩手,水沢市,人文,年中行事（祭り・伝統行事）,日高火防祭り,B,歴史資源
東北,岩手,滝沢市/盛岡市,人文,年中行事（祭り・伝統行事）,チャグチャグ馬っ子祭,B,歴史資源
東北,岩手,盛岡市,人文,年中行事（祭り・伝統行事）,盛岡さんさ踊り,B,歴史資源
東北,岩手,北上市,人文,年中行事（祭り・伝統行事）,北上・みちのく芸能まつり（鬼剣舞）,B,歴史資源
東北,岩手,花巻市,人文,年中行事（祭り・伝統行事）,花巻まつり,B,歴史資源
東北,宮城,仙台市,人文,年中行事（祭り・伝統行事）,仙台七夕まつり,A,歴史資源
東北,宮城,塩釜市,人文,年中行事（祭り・伝統行事）,塩釜みなと祭,B,歴史資源
東北,秋田,秋田市,人文,年中行事（祭り・伝統行事）,竿燈まつり,A,歴史資源
東北,秋田,大仙市,人文,年中行事（祭り・伝統行事）,大曲の花火,A,歴史資源
東北,秋田,横手市,人文,年中行事（祭り・伝統行事）,かまくら,B,歴史資源
東北,秋田,男鹿市,人文,年中行事（祭り・伝統行事）,なまはげ,B,歴史資源
東北,秋田,仙北市,人文,年中行事（祭り・伝統行事）,角館祭りのやま行事,B,歴史資源
東北,秋田,羽後町,人文,年中行事（祭り・伝統行事）,西馬音内の盆踊,B,歴史資源
東北,秋田,鹿角市,人文,年中行事（祭り・伝統行事）,毛馬内の盆踊,B,歴史資源
東北,秋田,鹿角市,人文,年中行事（祭り・伝統行事）,大日堂舞楽,B,歴史資源
東北,秋田,秋田市,人文,年中行事（祭り・伝統行事）,土崎神明社祭の曳山行事,B,歴史資源
東北,山形,山形市,人文,年中行事（祭り・伝統行事）,花笠まつり,A,歴史資源
東北,山形,新庄市,人文,年中行事（祭り・伝統行事）,新庄祭り,B,歴史資源
東北,山形,鶴岡市,人文,年中行事（祭り・伝統行事）,黒川能,B,歴史資源
東北,山形,酒田市,人文,年中行事（祭り・伝統行事）,黒森歌舞伎,B,歴史資源
東北,山形,鶴岡市,人文,年中行事（祭り・伝統行事）,羽黒山の松例祭,B,歴史資源
東北,山形,天童市,人文,年中行事（祭り・伝統行事）,天童桜祭り,B,歴史資源
東北,山形,酒田市,人文,年中行事（祭り・伝統行事）,酒田山王祭,B,歴史資源
東北,山形,米沢市,人文,年中行事（祭り・伝統行事）,上杉祭り,B,歴史資源
東北,福島,檜枝岐村,人文,年中行事（祭り・伝統行事）,檜枝岐歌舞伎,B,歴史資源
東北,福島,相馬市/南相馬市,人文,年中行事（祭り・伝統行事）,相馬野馬追,A,歴史資源
東北,福島,二本松市,人文,年中行事（祭り・伝統行事）,二本松提燈祭り,B,歴史資源
東北,福島,郡山市,人文,年中行事（祭り・伝統行事）,釆女まつり,B,歴史資源
東北,福島,南会津町,人文,年中行事（祭り・伝統行事）,田島祇園祭,B,歴史資源
北関東,茨城,土浦市,人文,年中行事（祭り・伝統行事）,土浦全国花火競技大会,B,歴史資源
北関東,茨城,鹿嶋市,人文,年中行事（祭り・伝統行事）,鹿島神宮祭頭祭,B,歴史資源
北関東,茨城,古河市,人文,年中行事（祭り・伝統行事）,古河堤灯竿もみ祭,B,歴史資源
北関東,茨城,日立市,人文,年中行事（祭り・伝統行事）,日立風流物,B,歴史資源
北関東,栃木,日光市,人文,年中行事（祭り・伝統行事）,日光和楽踊,B,歴史資源
北関東,栃木,日光市,人文,年中行事（祭り・伝統行事）,東照宮百物揃（千人行列）,B,歴史資源
北関東,栃木,那須烏山市,人文,年中行事（祭り・伝統行事）,八雲神社天王祭,B,歴史資源
北関東,栃木,鹿沼市,人文,年中行事（祭り・伝統行事）,鹿沼今宮神社祭の屋台行事,B,歴史資源
南関東,埼玉,熊谷市,人文,年中行事（祭り・伝統行事）,うちわまつり,B,歴史資源
南関東,埼玉,秩父市,人文,年中行事（祭り・伝統行事）,秩父夜祭,A,歴史資源
南関東,埼玉,川越市,人文,年中行事（祭り・伝統行事）,川越祭り（川越氷川祭り）,B,歴史資源
南関東,千葉,香取市,人文,年中行事（祭り・伝統行事）,午年神幸祭,B,歴史資源
南関東,千葉,成田市,人文,年中行事（祭り・伝統行事）,成田山車まつり,B,歴史資源
南関東,千葉,香取市,人文,年中行事（祭り・伝統行事）,佐原の大祭,B,歴史資源
東京,東京,江東区,人文,年中行事（祭り・伝統行事）,深川八幡祭,B,歴史資源
東京,東京,台東区,人文,年中行事（祭り・伝統行事）,三社祭,A,歴史資源
東京,東京,台東区,人文,年中行事（祭り・伝統行事）,酉の市（鷲神社）,B,歴史資源
東京,東京,千代田区,人文,年中行事（祭り・伝統行事）,神田祭,B,歴史資源
東京,東京,千代田区,人文,年中行事（祭り・伝統行事）,山王祭,B,歴史資源
南関東,神奈川,平塚市,人文,年中行事（祭り・伝統行事）,湘南ひらつか七夕まつり,B,歴史資源
南関東,神奈川,鎌倉市,人文,年中行事（祭り・伝統行事）,流鏑馬神事（鶴岡八幡宮）,B,歴史資源
北陸,新潟,佐渡市,人文,年中行事（祭り・伝統行事）,佐渡人形芝居,B,歴史資源
北陸,新潟,村上市,人文,年中行事（祭り・伝統行事）,村上大祭,B,歴史資源
北陸,新潟,糸魚川市,人文,年中行事（祭り・伝統行事）,けんか祭,B,歴史資源
北陸,新潟,長岡市,人文,年中行事（祭り・伝統行事）,長岡花火,B,歴史資源
北陸,新潟,十日町市,人文,年中行事（祭り・伝統行事）,十日町雪祭り,B,歴史資源
北陸,新潟,柏崎市,人文,年中行事（祭り・伝統行事）,綾子舞,B,歴史資源
北陸,新潟,小千谷市,人文,年中行事（祭り・伝統行事）,片貝まつり（花火）,B,歴史資源
北陸,新潟,糸魚川市,人文,年中行事（祭り・伝統行事）,青海の竹のからかい,B,歴史資源
北陸,富山,富山市,人文,年中行事（祭り・伝統行事）,八尾の曳山祭,B,歴史資源
北陸,富山,高岡市,人文,年中行事（祭り・伝統行事）,伏木曳山祭,B,歴史資源
北陸,富山,富山市,人文,年中行事（祭り・伝統行事）,おわら風の盆,A,歴史資源
北陸,富山,南砺市,人文,年中行事（祭り・伝統行事）,城端曳山祭（城端神明宮祭の曳山行事）,A,歴史資源
北陸,富山,高岡市,人文,年中行事（祭り・伝統行事）,高岡曳山祭（高岡御車山祭の御車山行事）,B,歴史資源
北陸,富山,魚津市,人文,年中行事（祭り・伝統行事）,たてもん祭り（魚津のタテモン行事）,B,歴史資源
北陸,石川,七尾市,人文,年中行事（祭り・伝統行事）,青柏祭,B,歴史資源
北陸,石川,七尾市,人文,年中行事（祭り・伝統行事）,石崎の奉燈祭,B,歴史資源
北陸,石川,輪島市,人文,年中行事（祭り・伝統行事）,輪島大祭,B,歴史資源
北陸,石川,金沢市,人文,年中行事（祭り・伝統行事）,金沢百万石まつり,B,歴史資源
北陸,石川,能登町,人文,年中行事（祭り・伝統行事）,伴旗まつり,B,歴史資源
北陸,石川,能登町,人文,年中行事（祭り・伝統行事）,あばれ祭,B,歴史資源
北陸,福井,坂井市,人文,年中行事（祭り・伝統行事）,三国祭,B,歴史資源
北陸,福井,敦賀市,人文,年中行事（祭り・伝統行事）,敦賀まつり,B,歴史資源
東海,山梨,甲府市,人文,年中行事（祭り・伝統行事）,信玄公祭り,B,歴史資源
東海,山梨,富士吉田市,人文,年中行事（祭り・伝統行事）,吉田の火祭り,B,歴史資源
東海,長野,大鹿村,人文,年中行事（祭り・伝統行事）,大鹿歌舞伎,B,歴史資源
東海,長野,南木曽町,人文,年中行事（祭り・伝統行事）,田立花馬祭,B,歴史資源
東海,長野,諏訪市/茅野市/下諏訪町,人文,年中行事（祭り・伝統行事）,御柱祭,A,歴史資源
東海,長野,阿南町,人文,年中行事（祭り・伝統行事）,新野の盆踊,B,歴史資源
東海,長野,野沢温泉村,人文,年中行事（祭り・伝統行事）,野沢温泉の道祖神祭り,B,歴史資源
北陸,岐阜,白川村,人文,年中行事（祭り・伝統行事）,どぶろく祭,B,歴史資源
北陸,岐阜,高山市,人文,年中行事（祭り・伝統行事）,高山祭,A,歴史資源
北陸,岐阜,郡上市,人文,年中行事（祭り・伝統行事）,郡上おどり,A,歴史資源
北陸,岐阜,飛騨市,人文,年中行事（祭り・伝統行事）,起太鼓古川祭（古川祭の起こし太鼓・屋台行事）,B,歴史資源
北陸,岐阜,八百津町,人文,年中行事（祭り・伝統行事）,久田見まつり,B,歴史資源
北陸,岐阜,垂井町,人文,年中行事（祭り・伝統行事）,表佐の太鼓踊り,B,歴史資源
東海,静岡,掛川市,人文,年中行事（祭り・伝統行事）,掛川大祭,B,歴史資源
東海,静岡,掛川市,人文,年中行事（祭り・伝統行事）,三熊野神社大祭,B,歴史資源
東海,静岡,焼津市,人文,年中行事（祭り・伝統行事）,藤守の田遊び,B,歴史資源
東海,静岡,浜松市,人文,年中行事（祭り・伝統行事）,浜松凧あげ,B,歴史資源
東海,愛知,半田市,人文,年中行事（祭り・伝統行事）,半田山車祭り,B,歴史資源
東海,愛知,蒲郡市,人文,年中行事（祭り・伝統行事）,三谷祭,B,歴史資源
東海,愛知,津島市/愛西市,人文,年中行事（祭り・伝統行事）,尾張津島天王祭り（津島祭り）,A,歴史資源
東海,愛知,名古屋市,人文,年中行事（祭り・伝統行事）,名古屋祭り,B,歴史資源
東海,愛知,稲沢市,人文,年中行事（祭り・伝統行事）,大国神社の裸まつり（国府宮裸祭り）,B,歴史資源
東海,愛知,西尾市,人文,年中行事（祭り・伝統行事）,大提灯祭り（諏訪神社）,B,歴史資源
東海,愛知,犬山市,人文,年中行事（祭り・伝統行事）,犬山祭,B,歴史資源
東海,愛知,知立市,人文,年中行事（祭り・伝統行事）,知立まつり（知立の山車文楽とからくり）,B,歴史資源
東海,愛知,半田市,人文,年中行事（祭り・伝統行事）,亀崎潮干祭の山車行事,B,歴史資源
東海,愛知,蟹江町,人文,年中行事（祭り・伝統行事）,須成祭の車楽船行事と神葭流し,B,歴史資源
東海,愛知,豊橋市,人文,年中行事（祭り・伝統行事）,豊橋の祇園祭,B,歴史資源
東海,愛知,豊川市,人文,年中行事（祭り・伝統行事）,豊川稲荷秋季大祭,B,歴史資源
南関西,三重,伊勢市,人文,年中行事（祭り・伝統行事）,式年遷宮,S,歴史資源
南関西,三重,桑名市,人文,年中行事（祭り・伝統行事）,伊勢大神楽,B,歴史資源
南関西,三重,伊賀市,人文,年中行事（祭り・伝統行事）,上野天神祭,B,歴史資源
南関西,三重,志摩市,人文,年中行事（祭り・伝統行事）,伊雑宮御田植祭,B,歴史資源
南関西,三重,桑名市,人文,年中行事（祭り・伝統行事）,多度祭,B,歴史資源
南関西,三重,桑名市,人文,年中行事（祭り・伝統行事）,桑名石取祭の祭車行事,B,歴史資源
南関西,三重,四日市市,人文,年中行事（祭り・伝統行事）,鳥出神社の鯨船行事,B,歴史資源
北関西,滋賀,日野町,人文,年中行事（祭り・伝統行事）,日野祭,B,歴史資源
北関西,滋賀,守山市,人文,年中行事（祭り・伝統行事）,守山の火祭,B,歴史資源
北関西,滋賀,大津市,人文,年中行事（祭り・伝統行事）,大津祭,B,歴史資源
北関西,滋賀,大津市,人文,年中行事（祭り・伝統行事）,山王祭（坂本日吉神社）,B,歴史資源
北関西,滋賀,長浜市,人文,年中行事（祭り・伝統行事）,長浜曵山祭,B,歴史資源
北関西,滋賀,近江八幡市,人文,年中行事（祭り・伝統行事）,近江八幡左義長まつり,B,歴史資源
北関西,京都,京都市,人文,年中行事（祭り・伝統行事）,祇園祭,S,歴史資源
北関西,京都,京都市,人文,年中行事（祭り・伝統行事）,葵祭,A,歴史資源
北関西,京都,京都市,人文,年中行事（祭り・伝統行事）,時代祭,A,歴史資源
北関西,京都,京都市,人文,年中行事（祭り・伝統行事）,竹伐り会式（鞍馬寺）,B,歴史資源
北関西,京都,京都市,人文,年中行事（祭り・伝統行事）,鞍馬の火祭,B,歴史資源
北関西,京都,京都市,人文,年中行事（祭り・伝統行事）,花背松上げ,B,歴史資源
北関西,京都,京都市,人文,年中行事（祭り・伝統行事）,牛祭（広隆寺内大酒神社）,B,歴史資源
北関西,京都,宮津市,人文,年中行事（祭り・伝統行事）,宮津燈籠流し花火大会,B,歴史資源
北関西,京都,京都市,人文,年中行事（祭り・伝統行事）,大文字五山送り火,B,歴史資源
北関西,京都,京都市,人文,年中行事（祭り・伝統行事）,三船祭（車折神社）,B,歴史資源
北関西,京都,京都市,人文,年中行事（祭り・伝統行事）,やすらい祭（今宮神社）,B,歴史資源
北関西,京都,京都市,人文,年中行事（祭り・伝統行事）,おけら詣り（八坂神社）,B,歴史資源
北関西,京都,京都市,人文,年中行事（祭り・伝統行事）,久多の花笠踊,B,歴史資源
北関西,京都,京都市,人文,年中行事（祭り・伝統行事）,千本えんま堂狂言,B,歴史資源
北関西,京都,京都市,人文,年中行事（祭り・伝統行事）,嵯峨お松明式,B,歴史資源
北関西,京都,京都市,人文,年中行事（祭り・伝統行事）,吉田神社等の節分行事,B,歴史資源
北関西,京都,京都市,人文,年中行事（祭り・伝統行事）,賀茂競馬,B,歴史資源
北関西,京都,京都市,人文,年中行事（祭り・伝統行事）,藤森駈馬,B,歴史資源
北関西,京都,京都市,人文,年中行事（祭り・伝統行事）,八瀬赦免地踊,B,歴史資源
北関西,京都,京都市,人文,年中行事（祭り・伝統行事）,伏見稲荷大社田植え祭り,B,歴史資源
北関西,京都,八幡市,人文,年中行事（祭り・伝統行事）,石清水祭り,B,歴史資源
北関西,京都,亀岡市,人文,年中行事（祭り・伝統行事）,亀岡祭り,B,歴史資源
北関西,京都,南丹市,人文,年中行事（祭り・伝統行事）,日吉町御田,B,歴史資源
南関西,大阪,大阪市,人文,年中行事（祭り・伝統行事）,天神祭,A,歴史資源
南関西,大阪,岸和田市,人文,年中行事（祭り・伝統行事）,岸和田地車祭,A,歴史資源
南関西,大阪,大阪市,人文,年中行事（祭り・伝統行事）,四天王寺聖霊会,B,歴史資源
南関西,大阪,大阪市,人文,年中行事（祭り・伝統行事）,住吉神社の御田植祭,B,歴史資源
中国,兵庫,姫路市,人文,年中行事（祭り・伝統行事）,三ツ山大祭,B,歴史資源
中国,兵庫,南あわじ市,人文,年中行事（祭り・伝統行事）,淡路人形浄瑠璃,B,歴史資源
中国,兵庫,姫路市,人文,年中行事（祭り・伝統行事）,妻鹿けんか祭り,B,歴史資源
南関西,奈良,奈良市,人文,年中行事（祭り・伝統行事）,百合祭,B,歴史資源
南関西,奈良,奈良市,人文,年中行事（祭り・伝統行事）,東大寺二月堂修二会（お水取り）,A,歴史資源
南関西,奈良,奈良市,人文,年中行事（祭り・伝統行事）,春日若宮おん祭り,B,歴史資源
南関西,奈良,奈良市,人文,年中行事（祭り・伝統行事）,若草山焼き,B,歴史資源
南関西,和歌山,新宮市,人文,年中行事（祭り・伝統行事）,お燈まつり,B,歴史資源
南関西,和歌山,那智勝浦町,人文,年中行事（祭り・伝統行事）,那智火祭,B,歴史資源
南関西,和歌山,高野町,人文,年中行事（祭り・伝統行事）,青葉祭,B,歴史資源
